error	run_time
32892875761.0	161.6166410446167
32891829547.0	161.70268988609314
32889887795.0	161.7993359565735
32888858432.0	161.89024686813354
32888605192.0	161.97952795028687
32888042790.0	162.07389903068542
32886676427.0	162.19122195243835
32886402609.0	162.30190896987915
32886402609.0	162.40392398834229
32886402609.0	162.49773907661438
32884764111.0	162.57943391799927
32884392784.0	162.68754196166992
32884392784.0	162.80471777915955
32882110896.0	162.93183279037476
32881455301.0	163.0398337841034
32881438110.0	163.14386367797852
32881163458.0	163.2300570011139
32880924888.0	163.3231439590454
32880080055.0	163.42825603485107
32879905221.0	163.53847193717957
32878697352.0	163.65672087669373
32878108623.0	163.84370589256287
32877319522.0	163.9561779499054
32877319522.0	164.0623481273651
32876009494.0	164.15790390968323
32875304324.0	164.25563287734985
32874722816.0	164.34342670440674
32874143269.0	164.42832279205322
32873785006.0	164.51535272598267
32873515344.0	164.60865211486816
32873399196.0	164.70651483535767
32873207673.0	164.8891839981079
32872794251.0	164.99386286735535
32869925763.0	165.09729480743408
32869920407.0	165.20867586135864
32869681097.0	165.30491709709167
32868887747.0	165.4045078754425
32868817915.0	165.50620985031128
32868117138.0	165.6047387123108
32866899019.0	165.69009685516357
32866847217.0	165.78460383415222
32866714041.0	165.871013879776
32866651150.0	165.95453786849976
32866276833.0	166.03743290901184
32865946573.0	166.12698698043823
32865680167.0	166.2055790424347
32865680167.0	166.28385376930237
32864306038.0	166.37500286102295
32864306038.0	166.44400095939636
32864226606.0	166.55980968475342
32863255018.0	166.66961884498596
32862734381.0	166.7754807472229
32862672932.0	166.87312173843384
32861670361.0	166.98567509651184
32861670361.0	167.0727608203888
32861637219.0	167.18123483657837
32861293483.0	167.29155588150024
32861274245.0	167.38316988945007
32861274245.0	167.47535276412964
32860670439.0	167.57086277008057
32860670439.0	167.6564817428589
32860023382.0	167.73706889152527
32859724207.0	167.82660675048828
32859614504.0	167.92631793022156
32859614504.0	168.02665400505066
32858955959.0	168.11410999298096
32858702436.0	168.21122884750366
32858702436.0	168.28651905059814
32858657114.0	168.37133193016052
32858462661.0	168.45297479629517
32858462661.0	168.55953097343445
32856321465.0	168.6984899044037
32855327683.0	168.8239529132843
32855035948.0	168.9219629764557
32854569074.0	169.0048599243164
32854380352.0	169.11202883720398
32854311239.0	169.34934401512146
32854311239.0	169.514240026474
32853600281.0	169.6287910938263
32853424124.0	169.75317406654358
32853248333.0	169.8636119365692
32852755859.0	169.99188089370728
32852755859.0	170.10167980194092
32852681004.0	170.1824028491974
32852091230.0	170.26251912117004
32851641870.0	170.35176396369934
32851288614.0	170.4573357105255
32850970618.0	170.549724817276
32850100146.0	170.64285278320312
32850100146.0	170.72725772857666
32848653890.0	170.8064477443695
32848640196.0	170.89326906204224
32848640196.0	170.9687888622284
32848205596.0	171.05118989944458
32847799829.0	171.1354320049286
32847623230.0	171.2160928249359
32847300271.0	171.29959392547607
32847093625.0	171.3996889591217
32846961002.0	171.49609088897705
32846207537.0	171.57545280456543
32846021168.0	171.66782593727112
32844972334.0	171.75271773338318
32844751624.0	171.837406873703
32843731116.0	171.9373619556427
32843313766.0	172.03162288665771
32842683123.0	172.12562680244446
32842454356.0	172.21238684654236
32842454356.0	172.29017281532288
32842238851.0	172.3791949748993
32841823436.0	172.4777307510376
32841725391.0	172.55928874015808
32841633685.0	172.65886688232422
32840706556.0	172.76248502731323
32840442016.0	172.86910009384155
32840442016.0	172.9596438407898
32840092113.0	173.05543684959412
32839512383.0	173.14837884902954
32839473785.0	173.23722982406616
32839366252.0	173.3295397758484
32838954793.0	173.43191289901733
32837781238.0	173.56088709831238
32837236473.0	173.65406274795532
32836362591.0	173.74091482162476
32836362591.0	173.8225429058075
32836013301.0	173.92777705192566
32835882256.0	174.03106784820557
32835856881.0	174.1310098171234
32835386806.0	174.2226438522339
32835386806.0	174.30302691459656
32835323907.0	174.39146184921265
32835054615.0	174.47882390022278
32834599520.0	174.5617799758911
32834158318.0	174.6367428302765
32834109469.0	174.7155520915985
32833780822.0	174.7957639694214
32833304709.0	174.87417078018188
32833304709.0	174.96258091926575
32833254695.0	175.0461027622223
32832965878.0	175.12823605537415
32832959715.0	175.21144080162048
32832959715.0	175.2947428226471
32832547699.0	175.3861367702484
32832540096.0	175.4833538532257
32831638704.0	175.58177089691162
32831559053.0	175.66539812088013
32831559053.0	175.73634481430054
32831435018.0	175.83317399024963
32829582315.0	175.91335773468018
32829470884.0	175.99686789512634
32828820456.0	176.09209871292114
32827705762.0	176.16503977775574
32827488040.0	176.2496838569641
32826339740.0	176.32931780815125
32826003635.0	176.403404712677
32825808536.0	176.4734709262848
32825808536.0	176.53745102882385
32824413546.0	176.62804102897644
32824112200.0	176.70300793647766
32823946136.0	176.7849669456482
32823869932.0	176.86392498016357
32822044097.0	176.95280575752258
32821730061.0	177.04669904708862
32821730061.0	177.12938976287842
32821089233.0	177.20438194274902
32820884822.0	177.29092001914978
32820727808.0	177.36751008033752
32820727808.0	177.44245672225952
32820486552.0	177.53146290779114
32820358755.0	177.60249400138855
32820038315.0	177.69363689422607
32818918476.0	177.7932207584381
32818072858.0	177.88571095466614
32818014194.0	177.98060083389282
32817946517.0	178.08838081359863
32817250811.0	178.17283296585083
32817001285.0	178.24892687797546
32816601432.0	178.33049988746643
32815980731.0	178.4053430557251
32815980731.0	178.49228191375732
32815980731.0	178.58220911026
32815980731.0	178.67040991783142
32815885387.0	178.77108001708984
32815555803.0	178.86438083648682
32815555803.0	178.9366328716278
32815392238.0	179.0131118297577
32814869836.0	179.09705185890198
32814353105.0	179.17526388168335
32814285353.0	179.26130390167236
32814234082.0	179.3459599018097
32814234082.0	179.4255828857422
32814188252.0	179.532390832901
32813929868.0	179.62426805496216
32813348474.0	179.71429586410522
32813231697.0	179.79731798171997
32812813936.0	179.91030097007751
32812333654.0	180.0001838207245
32812130465.0	180.0937888622284
32811957511.0	180.1932728290558
32811705644.0	180.29275703430176
32811651896.0	180.38374495506287
32809983140.0	180.46447801589966
32809615847.0	180.551029920578
32807204446.0	180.63884496688843
32806317661.0	180.72806572914124
32806209428.0	180.8076207637787
32806077617.0	180.88955974578857
32805686341.0	180.9821698665619
32805149840.0	181.0642158985138
32804760334.0	181.1548149585724
32804760334.0	181.2435998916626
32804363106.0	181.3345069885254
32804363106.0	181.42182087898254
32804363106.0	181.50819993019104
32803620944.0	181.58548307418823
32803620944.0	181.66628098487854
32803369621.0	181.74133896827698
32799460124.0	181.81875777244568
32799229595.0	181.91959881782532
32798821210.0	182.0056300163269
32798389041.0	182.1077618598938
32798389041.0	182.18549990653992
32798083263.0	182.27823495864868
32797846764.0	182.37816095352173
32797755111.0	182.4708969593048
32797610833.0	182.5644280910492
32797579401.0	182.64551997184753
32797395417.0	182.73101592063904
32797212722.0	182.83452796936035
32797096732.0	182.93197894096375
32794453183.0	183.0290629863739
32794328980.0	183.12979888916016
32794188644.0	183.22926592826843
32793537737.0	183.3105800151825
32793211102.0	183.40597581863403
32793179795.0	183.48742508888245
32793179795.0	183.55893087387085
32793179795.0	183.63518381118774
32792985515.0	183.72203183174133
32792552440.0	183.8049831390381
32791725916.0	183.89661598205566
32791725916.0	183.96582102775574
32790564469.0	184.06151294708252
32790564469.0	184.15322875976562
32790564469.0	184.23798894882202
32789585308.0	184.3189399242401
32789585308.0	184.3973309993744
32788369705.0	184.5110149383545
32787182178.0	184.6634509563446
32787182178.0	184.7846338748932
32786639746.0	184.90747690200806
32786280189.0	184.99584698677063
32785846278.0	185.08327198028564
32785084128.0	185.18218970298767
32785069855.0	185.28131794929504
32784647027.0	185.374755859375
32784401924.0	185.49055099487305
32784401924.0	185.60748982429504
32784401924.0	185.78303289413452
32783206950.0	185.9325897693634
32783206950.0	186.0716438293457
32783117463.0	186.18676090240479
32782927165.0	186.29594707489014
32782927165.0	186.3888819217682
32782637412.0	186.49506783485413
32782119524.0	186.61652994155884
32782119524.0	186.69500494003296
32781846431.0	186.78179788589478
32781715049.0	186.8717179298401
32781501530.0	187.00003576278687
32781383168.0	187.15972208976746
32781383168.0	187.25623893737793
32781126931.0	187.34554982185364
32780936984.0	187.4409658908844
32780936984.0	187.51000499725342
32780291128.0	187.59610080718994
32779972365.0	187.68942785263062
32779738719.0	187.76683902740479
32779669073.0	187.84842586517334
32779259736.0	187.94008779525757
32779067688.0	188.02286791801453
32778570409.0	188.1174280643463
32778570409.0	188.20600986480713
32778473432.0	188.29699301719666
32778473432.0	188.3705689907074
32778470294.0	188.45536494255066
32777609279.0	188.53558993339539
32777380783.0	188.61624693870544
32777377241.0	188.7091007232666
32777260008.0	188.78902387619019
32776863220.0	188.87541675567627
32775919415.0	188.96099591255188
32774707237.0	189.0582411289215
32774506714.0	189.15321588516235
32772074725.0	189.251296043396
32771802843.0	189.336434841156
32771802843.0	189.42435097694397
32771698634.0	189.50933289527893
32771698634.0	189.5795259475708
32771537832.0	189.66113686561584
32771381869.0	189.74456977844238
32771301979.0	189.83440113067627
32771301979.0	189.91610884666443
32771178360.0	190.0101239681244
32771169375.0	190.08876085281372
32770918103.0	190.16977882385254
32770103483.0	190.2694218158722
32770098477.0	190.36392283439636
32769989501.0	190.4562108516693
32768934967.0	190.54852104187012
32768934967.0	190.61724400520325
32768790584.0	190.69802284240723
32768215418.0	190.79150581359863
32768215418.0	190.85659384727478
32768215418.0	190.94244480133057
32768110560.0	191.03875470161438
32767697843.0	191.13103795051575
32767662577.0	191.22455978393555
32767472886.0	191.30912280082703
32767472886.0	191.38523602485657
32767372076.0	191.48328399658203
32767237975.0	191.57901692390442
32767027983.0	191.66605806350708
32766827928.0	191.75707697868347
32766827928.0	191.84641098976135
32766827928.0	191.93221879005432
32766827928.0	192.0236690044403
32766377874.0	192.14072489738464
32766250563.0	192.27142572402954
32765733172.0	192.35915279388428
32765733172.0	192.43625712394714
32765733172.0	192.52611088752747
32764625914.0	192.6358678340912
32764625914.0	192.7274329662323
32764425750.0	192.80789184570312
32764425750.0	192.91876983642578
32764249541.0	193.017235994339
32764010537.0	193.14360189437866
32763624993.0	193.2439088821411
32763416634.0	193.3468029499054
32763336851.0	193.43434810638428
32763226005.0	193.53798389434814
32762774561.0	193.6482617855072
32762006829.0	193.8005588054657
32761064768.0	193.9367458820343
32761064684.0	194.18956184387207
32761064684.0	194.31546187400818
32761044860.0	194.44742679595947
32760858676.0	194.54248666763306
32760858676.0	194.61775088310242
32760824287.0	194.69623184204102
32760296062.0	194.78694987297058
32760296062.0	194.87370085716248
32759982733.0	194.98248767852783
32759762816.0	195.0844829082489
32759762816.0	195.1607949733734
32758886637.0	195.24770212173462
32758687827.0	195.3271608352661
32758176214.0	195.40037512779236
32756762117.0	195.48725581169128
32756452939.0	195.56105971336365
32756452939.0	195.6307189464569
32756452939.0	195.70536303520203
32756209433.0	195.804527759552
32755782838.0	195.88702082633972
32755752511.0	195.97703981399536
32755618563.0	196.06205582618713
32755618563.0	196.13901901245117
32755542937.0	196.24107789993286
32754730880.0	196.34313702583313
32754644240.0	196.46259379386902
32754644240.0	196.56321096420288
32754304498.0	196.67118787765503
32754304498.0	196.77615070343018
32754283513.0	196.87457990646362
32754283513.0	196.9779007434845
32754037029.0	197.08878588676453
32753108380.0	197.19668793678284
32752897998.0	197.29882979393005
32752689723.0	197.42856287956238
32752427291.0	197.54345178604126
32752427291.0	197.63815593719482
32752246049.0	197.74997305870056
32752246049.0	197.8340847492218
32752132755.0	197.94729781150818
32752091252.0	198.0915138721466
32751783969.0	198.20988702774048
32751407833.0	198.30250597000122
32751203009.0	198.3946807384491
32751153457.0	198.50207901000977
32751153457.0	198.59361004829407
32751153457.0	198.67217683792114
32750813741.0	198.75893187522888
32750813741.0	198.84394812583923
32748947402.0	198.93269777297974
32748527927.0	199.03144598007202
32748492882.0	199.1284637451172
32748404061.0	199.21916794776917
32748124449.0	199.3126449584961
32747926321.0	199.3955090045929
32747773867.0	199.48797178268433
32747321629.0	199.58391499519348
32746951208.0	199.67665004730225
32746951208.0	199.7632110118866
32746697510.0	199.86858081817627
32746564482.0	199.9670729637146
32745299763.0	200.04242205619812
32745013735.0	200.12413501739502
32745013735.0	200.19954371452332
32745013735.0	200.2892849445343
32744991883.0	200.3959150314331
32744693593.0	200.4754559993744
32744598087.0	200.55865383148193
32744588478.0	200.64217710494995
32744588478.0	200.71322989463806
32744317545.0	200.79934692382812
32744317545.0	200.88681387901306
32743842927.0	200.9791419506073
32743786188.0	201.07642078399658
32743779408.0	201.15848684310913
32743779408.0	201.2290608882904
32742796118.0	201.30641889572144
32742512912.0	201.39775395393372
32742308450.0	201.4961678981781
32742297240.0	201.5941939353943
32742241548.0	201.69697284698486
32742112755.0	201.7965099811554
32741996520.0	201.88806772232056
32741934976.0	201.97303199768066
32741934976.0	202.04702997207642
32741934976.0	202.11874198913574
32741687655.0	202.2178919315338
32741687655.0	202.30797791481018
32741687655.0	202.38408589363098
32741687655.0	202.4712519645691
32741630994.0	202.5595898628235
32741630994.0	202.6416997909546
32741459586.0	202.7484700679779
32741321401.0	202.84693002700806
32740801569.0	202.93182277679443
32740793567.0	203.0206117630005
32740793567.0	203.1057198047638
32740076098.0	203.2007360458374
32740026086.0	203.30330872535706
32739875025.0	203.4073920249939
32739753880.0	203.51172995567322
32739508661.0	203.60081005096436
32739481898.0	203.6964979171753
32738454611.0	203.79254579544067
32738298346.0	203.8714518547058
32738298346.0	203.94366908073425
32738165520.0	204.02502393722534
32738127744.0	204.1123547554016
32738036182.0	204.1975119113922
32738022728.0	204.28563570976257
32737984783.0	204.37704181671143
32737881757.0	204.46909999847412
32737881757.0	204.5400059223175
32737881757.0	204.60598301887512
32737881757.0	204.68765091896057
32737866674.0	204.78365683555603
32737553713.0	204.88272285461426
32737539905.0	204.97945880889893
32737353606.0	205.06550574302673
32737320915.0	205.14650177955627
32737320915.0	205.22464394569397
32737315837.0	205.31191492080688
32736917249.0	205.39864301681519
32736917249.0	205.47006177902222
32736917249.0	205.5490288734436
32736458306.0	205.6231598854065
32736457430.0	205.70048093795776
32736388004.0	205.7837529182434
32735839129.0	205.8822159767151
32735679340.0	205.9613697528839
32735437491.0	206.05273294448853
32735250974.0	206.1310317516327
32734855987.0	206.21694993972778
32734789322.0	206.31892585754395
32734789322.0	206.4113838672638
32734694393.0	206.50892686843872
32734572247.0	206.60116410255432
32734480602.0	206.68709897994995
32734234376.0	206.7767539024353
32732845611.0	206.8637456893921
32732803842.0	206.942715883255
32732795214.0	207.023540019989
32732749975.0	207.1094207763672
32732686208.0	207.19240975379944
32732441640.0	207.2775707244873
32732319071.0	207.37380576133728
32732289034.0	207.4647078514099
32732158823.0	207.54321098327637
32732158823.0	207.61939692497253
32732158823.0	207.70725989341736
32732158823.0	207.79319596290588
32732141994.0	207.88839769363403
32732009258.0	207.9867217540741
32732009258.0	208.06643795967102
32731306593.0	208.16313767433167
32731213417.0	208.252681016922
32730948987.0	208.3426628112793
32730861924.0	208.42414784431458
32730004673.0	208.5017499923706
32729897552.0	208.5877149105072
32729887071.0	208.67095184326172
32729887071.0	208.7425549030304
32729461480.0	208.83254098892212
32729011879.0	208.92280197143555
32728731279.0	209.0170178413391
32728511054.0	209.0931270122528
32728321639.0	209.17051696777344
32728321639.0	209.236154794693
32727778449.0	209.31953692436218
32727324740.0	209.402578830719
32727324740.0	209.47077298164368
32727323926.0	209.54515981674194
32727323926.0	209.62543892860413
32727033494.0	209.71485090255737
32726961284.0	209.8109588623047
32726961284.0	209.8994266986847
32726953689.0	209.98352885246277
32726953689.0	210.06138396263123
32726953689.0	210.145409822464
32726604186.0	210.24142909049988
32725962323.0	210.32092189788818
32725401237.0	210.40659594535828
32725163709.0	210.48895692825317
32725057797.0	210.5812590122223
32725052874.0	210.6793248653412
32724707013.0	210.76018595695496
32724262728.0	210.83947277069092
32723619707.0	210.92027688026428
32723619707.0	210.99255394935608
32723292152.0	211.0705690383911
32723226262.0	211.15454006195068
32723226262.0	211.24180102348328
32723155303.0	211.33409190177917
32723155303.0	211.4247407913208
32723155303.0	211.51303791999817
32723055402.0	211.60394978523254
32723055402.0	211.68113589286804
32722910357.0	211.77261090278625
32722666971.0	211.86710405349731
32722543034.0	211.9515929222107
32722543034.0	212.0231008529663
32722543034.0	212.0963490009308
32722543034.0	212.17615008354187
32722543034.0	212.25087785720825
32722543034.0	212.32625484466553
32722234019.0	212.41809678077698
32722140415.0	212.50699400901794
32722140415.0	212.59293699264526
32721664778.0	212.68335795402527
32721584699.0	212.7743058204651
32721097186.0	212.86460280418396
32721097186.0	212.95033192634583
32721041620.0	213.039381980896
32721012950.0	213.12972378730774
32721012950.0	213.22248196601868
32721012950.0	213.3079228401184
32720982730.0	213.3984169960022
32720896994.0	213.48707580566406
32720885296.0	213.56422185897827
32720747806.0	213.65922284126282
32720747806.0	213.74965000152588
32720673299.0	213.84524583816528
32720619716.0	213.94488978385925
32720619716.0	214.02651381492615
32720569636.0	214.11680388450623
32720469727.0	214.20175695419312
32720376199.0	214.29135084152222
32720239002.0	214.37755298614502
32720233408.0	214.45848608016968
32720209358.0	214.54476070404053
32719971143.0	214.62996411323547
32719943316.0	214.71633577346802
32719943316.0	214.79275584220886
32719793823.0	214.8879270553589
32719793823.0	214.9771568775177
32719793823.0	215.04959797859192
32719767766.0	215.14322900772095
32719484815.0	215.2342610359192
32719484815.0	215.31275486946106
32719484815.0	215.3797309398651
32719354937.0	215.46183609962463
32719109882.0	215.55702567100525
32719073307.0	215.6591398715973
32719048371.0	215.78720998764038
32718857692.0	215.89954090118408
32718718908.0	216.01090478897095
32718718908.0	216.09014582633972
32718416037.0	216.1881468296051
32718331400.0	216.28556275367737
32718331400.0	216.36744594573975
32718331400.0	216.4484429359436
32718331400.0	216.52720594406128
32718331400.0	216.5953938961029
32718050390.0	216.67710995674133
32717949162.0	216.76085305213928
32717805060.0	216.8467857837677
32717750212.0	216.926118850708
32717750212.0	217.002357006073
32716901317.0	217.0854709148407
32716505058.0	217.16089487075806
32716154107.0	217.24182677268982
32716154107.0	217.3255488872528
32716154107.0	217.39537477493286
32716013984.0	217.4780468940735
32715911602.0	217.56415009498596
32715911602.0	217.63184475898743
32715888703.0	217.71507000923157
32715392997.0	217.79264187812805
32715171527.0	217.86700797080994
32715171527.0	217.9400508403778
32715106639.0	218.02363872528076
32714721981.0	218.09828877449036
32714721981.0	218.17130398750305
32714721981.0	218.24219703674316
32713876238.0	218.32432174682617
32713876238.0	218.40795707702637
32713857376.0	218.49929881095886
32713670050.0	218.58818578720093
32713625980.0	218.68227005004883
32713625980.0	218.74898099899292
32713585192.0	218.82591104507446
32713585192.0	218.9045708179474
32713585192.0	218.98430275917053
32713267763.0	219.0754189491272
32713267763.0	219.15857577323914
32712892942.0	219.23229789733887
32712624233.0	219.3069248199463
32712327254.0	219.39132285118103
32712327254.0	219.4630208015442
32712327254.0	219.5365698337555
32712035751.0	219.61599278450012
32712023816.0	219.70818376541138
32711975988.0	219.79363107681274
32711975988.0	219.87697792053223
32711924954.0	219.96280694007874
32711924954.0	220.0448718070984
32711833894.0	220.13495182991028
32711831059.0	220.22799587249756
32711450641.0	220.31998991966248
32711450641.0	220.38717794418335
32711406012.0	220.4754068851471
32711382167.0	220.56399011611938
32711134124.0	220.6570098400116
32711134124.0	220.74140191078186
32711102669.0	220.83113598823547
32710800827.0	220.909117937088
32710054387.0	220.98349690437317
32709973725.0	221.06944799423218
32709973725.0	221.14378380775452
32709952351.0	221.2202718257904
32709952351.0	221.28568506240845
32709879755.0	221.371915102005
32709635995.0	221.45152378082275
32709139237.0	221.53263998031616
32708894235.0	221.61649894714355
32708217826.0	221.70023894309998
32708155798.0	221.7891857624054
32708135657.0	221.86793971061707
32708135657.0	221.93875098228455
32707993121.0	222.02444696426392
32707963651.0	222.1133849620819
32707928531.0	222.1978898048401
32707289733.0	222.29317688941956
32707289733.0	222.3956217765808
32707289733.0	222.49086999893188
32707221786.0	222.59059882164001
32707014756.0	222.67612385749817
32707014756.0	222.7675700187683
32706941598.0	222.87016487121582
32706837452.0	222.9734878540039
32706793498.0	223.07251381874084
32706555595.0	223.15136694908142
32706555595.0	223.2339289188385
32706555595.0	223.32177090644836
32706494655.0	223.4205560684204
32706494655.0	223.513977766037
32706443359.0	223.6021649837494
32706201955.0	223.67903900146484
32706132268.0	223.76062393188477
32706132268.0	223.83614683151245
32706132268.0	223.93138003349304
32705978947.0	224.0319619178772
32705618238.0	224.1155300140381
32705610430.0	224.21147084236145
32705609262.0	224.30957293510437
32705609262.0	224.3990478515625
32705426630.0	224.4977560043335
32705426630.0	224.5949649810791
32705426630.0	224.6788568496704
32705397006.0	224.77985286712646
32705397006.0	224.8697018623352
32705310130.0	224.9564619064331
32705310130.0	225.0305049419403
32704814896.0	225.11587572097778
32704782388.0	225.2017538547516
32704782388.0	225.2793128490448
32704723786.0	225.3650257587433
32704680441.0	225.4467489719391
32704308521.0	225.52249693870544
32704308521.0	225.6067967414856
32703851391.0	225.68863582611084
32703795771.0	225.76970601081848
32703709777.0	225.87474370002747
32703543199.0	225.97001385688782
32703543199.0	226.05738806724548
32703543199.0	226.15044403076172
32703543199.0	226.23695278167725
32703458436.0	226.32846784591675
32703458436.0	226.41745591163635
32703402710.0	226.51522588729858
32703402710.0	226.6082968711853
32703279463.0	226.71819591522217
32703096187.0	226.81472373008728
32703083398.0	226.90948390960693
32703083398.0	227.0008578300476
32703083398.0	227.0773298740387
32703083398.0	227.16195368766785
32703083398.0	227.24107909202576
32702711833.0	227.32023191452026
32702612595.0	227.40241479873657
32702612595.0	227.49650382995605
32702612595.0	227.58713388442993
32702612595.0	227.65554881095886
32702584844.0	227.74967408180237
32702584677.0	227.82539176940918
32702553114.0	227.9045488834381
32702553114.0	227.99419593811035
32702553114.0	228.08020091056824
32702028224.0	228.1663727760315
32701742368.0	228.26101303100586
32701742368.0	228.3352210521698
32701358713.0	228.41602087020874
32701310571.0	228.50208282470703
32701293999.0	228.58559274673462
32701293999.0	228.65393209457397
32701134537.0	228.73710799217224
32701094951.0	228.81553268432617
32701094951.0	228.8896677494049
32701093097.0	228.98682975769043
32701093097.0	229.08217978477478
32701093097.0	229.17160081863403
32700909031.0	229.26341795921326
32700909031.0	229.33457374572754
32700859334.0	229.4128110408783
32700670549.0	229.51358699798584
32700253705.0	229.60302996635437
32700253705.0	229.6810188293457
32700216858.0	229.76377701759338
32699494198.0	229.8408169746399
32699494198.0	229.9291319847107
32699332023.0	230.02870392799377
32699149549.0	230.1157169342041
32699149549.0	230.19332790374756
32699020850.0	230.2980077266693
32699020850.0	230.38861179351807
32699020850.0	230.48032474517822
32698986777.0	230.5660560131073
32698986777.0	230.63674592971802
32698985823.0	230.72148776054382
32698372069.0	230.81493997573853
32698200626.0	230.89870595932007
32698200626.0	230.98475980758667
32697988221.0	231.08502578735352
32697937582.0	231.17975091934204
32697937582.0	231.26356482505798
32697937582.0	231.35336184501648
32697910655.0	231.43267679214478
32697910655.0	231.51412105560303
32697905355.0	231.61971879005432
32697905355.0	231.70795798301697
32697743722.0	231.78638076782227
32697743722.0	231.86734795570374
32697743722.0	231.952880859375
32697743722.0	232.0290548801422
32697743722.0	232.11026787757874
32697743722.0	232.1922688484192
32697743722.0	232.2820508480072
32697743722.0	232.3616759777069
32697454112.0	232.4396460056305
32697274060.0	232.51893877983093
32697274060.0	232.5992467403412
32697274060.0	232.6680850982666
32697029778.0	232.74562883377075
32697029778.0	232.82497787475586
32696723782.0	232.91409993171692
32696723782.0	232.99327898025513
32696706808.0	233.07779574394226
32696706808.0	233.1691358089447
32696249610.0	233.26178002357483
32696249610.0	233.34025979042053
32696166208.0	233.42947793006897
32696166208.0	233.51137280464172
32696035526.0	233.60431289672852
32696035526.0	233.68497490882874
32696035526.0	233.75775480270386
32696035526.0	233.8400640487671
32696035526.0	233.91467809677124
32696035526.0	233.9910500049591
32695808744.0	234.07680106163025
32695808744.0	234.1473937034607
32695808744.0	234.21400499343872
32695808744.0	234.30024981498718
32695808744.0	234.37343907356262
32695808744.0	234.44381594657898
32695808744.0	234.53077292442322
32695775651.0	234.62155389785767
32695510110.0	234.70745086669922
32695209500.0	234.80427980422974
32694957961.0	234.88723468780518
32694957961.0	234.97232794761658
32694044281.0	235.062353849411
32694044281.0	235.14847111701965
32693788775.0	235.23412489891052
32693652426.0	235.32232093811035
32693629116.0	235.40496277809143
32693629116.0	235.50094175338745
32693555718.0	235.59013891220093
32693555718.0	235.66996693611145
32693555718.0	235.75147604942322
32693555718.0	235.8383069038391
32693555718.0	235.93589687347412
32693512476.0	236.05218267440796
32693512476.0	236.14330887794495
32693512476.0	236.21564602851868
32693488697.0	236.2966709136963
32693488697.0	236.36906599998474
32693488697.0	236.43843793869019
32693462849.0	236.535053730011
32693462849.0	236.6210958957672
32693420170.0	236.71425008773804
32693336490.0	236.80757689476013
32693172136.0	236.88714504241943
32693115765.0	236.96874809265137
32693115765.0	237.03810572624207
32693115765.0	237.1049838066101
32693115765.0	237.17121577262878
32693091772.0	237.26302003860474
32692991602.0	237.3584337234497
32692991602.0	237.44137978553772
32692991602.0	237.5275490283966
32692979946.0	237.62308979034424
32692944005.0	237.69783186912537
32692726226.0	237.77594184875488
32692505892.0	237.85206580162048
32691932503.0	237.93040370941162
32691932503.0	238.00826978683472
32691932503.0	238.0857298374176
32691932503.0	238.16197299957275
32691923632.0	238.2431297302246
32691921705.0	238.32440781593323
32691921705.0	238.40601181983948
32691915071.0	238.49884605407715
32691749085.0	238.57692074775696
32691358094.0	238.65259790420532
32691358094.0	238.72603702545166
32691358094.0	238.7983570098877
32691358094.0	238.87314987182617
32691299138.0	238.96831893920898
32691299138.0	239.05271792411804
32691138684.0	239.1451280117035
32691087114.0	239.24170589447021
32691064129.0	239.31808996200562
32691064129.0	239.38738203048706
32691064129.0	239.46635794639587
32691064129.0	239.5482919216156
32691064129.0	239.62692093849182
32691016426.0	239.71015882492065
32690929230.0	239.7855999469757
32690929230.0	239.8589587211609
32690845392.0	239.94607377052307
32690845392.0	240.02422881126404
32690706803.0	240.10922598838806
32690647681.0	240.19677805900574
32690606386.0	240.2835419178009
32690443322.0	240.36230993270874
32690148374.0	240.4488799571991
32690148374.0	240.53648686408997
32690148374.0	240.60524702072144
32690148374.0	240.68626594543457
32690148374.0	240.7797408103943
32690148374.0	240.8734107017517
32690148374.0	240.97156476974487
32690148374.0	241.04771995544434
32690148374.0	241.12585711479187
32689987546.0	241.21449875831604
32689987546.0	241.29227900505066
32689987546.0	241.38439393043518
32689845049.0	241.48788475990295
32689773142.0	241.60395073890686
32689659914.0	241.6913857460022
32689622414.0	241.7728247642517
32689126003.0	241.8519790172577
32689019990.0	241.95652985572815
32688900959.0	242.05773901939392
32688766838.0	242.1487739086151
32688766838.0	242.2376618385315
32688766838.0	242.3277268409729
32688766838.0	242.41765785217285
32688766838.0	242.51639771461487
32688766838.0	242.59258699417114
32688481435.0	242.67733693122864
32688481296.0	242.775949716568
32688433884.0	242.85435390472412
32688257907.0	242.93640303611755
32688257907.0	243.01634693145752
32688257907.0	243.10212469100952
32687574178.0	243.25364089012146
32687573367.0	243.3724811077118
32687573367.0	243.47364592552185
32687528632.0	243.561665058136
32687528632.0	243.66961288452148
32687528632.0	243.77850484848022
32686846481.0	243.88378810882568
32686737151.0	243.9707748889923
32686737151.0	244.06297779083252
32686276248.0	244.15898871421814
32686063701.0	244.25468277931213
32686063701.0	244.34845185279846
32686063701.0	244.44600296020508
32686063701.0	244.53298997879028
32686036459.0	244.63142776489258
32685990332.0	244.71269512176514
32685965223.0	244.79595708847046
32685965223.0	244.89045476913452
32685965223.0	244.9767360687256
32685846153.0	245.0745358467102
32685846153.0	245.16664791107178
32685846153.0	245.25115990638733
32685846153.0	245.3277359008789
32685707729.0	245.4283149242401
